example_id,format_pair,mean_distance_all_saved_vectors,mean_distance_late_vectors,failure_flip_example,all_correct,all_wrong,question_category,question_difficulty
103,html-markdown,0.042972725629806516,0.016017287969589233,0,1,0,Multi-Item Lookup,Easy
103,markdown-latex,0.028261452913284302,0.007677167654037476,0,1,0,Multi-Item Lookup,Easy
104,html-latex,0.06420349478721618,0.029514476656913757,0,1,0,Multi-Item Lookup,Easy
104,html-markdown,0.06421800851821899,0.022024542093276978,0,1,0,Multi-Item Lookup,Easy
104,markdown-latex,0.03851780295372009,0.009277135133743286,0,1,0,Multi-Item Lookup,Easy
105,html-latex,0.07848520278930664,0.0274210125207901,0,1,0,Multi-Item Lookup,Easy
105,html-markdown,0.07944471836090088,0.022061094641685486,0,1,0,Multi-Item Lookup,Easy
105,markdown-latex,0.05501462817192078,0.010597780346870422,0,1,0,Multi-Item Lookup,Easy
106,html-latex,0.07299147248268127,0.03414356708526611,0,1,0,Multi-Item Lookup,Easy
106,html-markdown,0.0763526737689972,0.022681891918182373,0,1,0,Multi-Item Lookup,Easy
106,markdown-latex,0.05474184155464172,0.0099734365940094,0,1,0,Multi-Item Lookup,Easy
107,html-latex,0.07532503008842469,0.028494343161582947,0,1,0,Multi-Item Lookup,Easy
107,html-markdown,0.0777987539768219,0.026847898960113525,0,1,0,Multi-Item Lookup,Easy
107,markdown-latex,0.04971532821655274,0.010650187730789185,0,1,0,Multi-Item Lookup,Easy
108,html-latex,0.04302971959114075,0.02199023962020874,0,1,0,Multi-Item Lookup,Easy
108,html-markdown,0.044398021697998044,0.016717106103897095,0,1,0,Multi-Item Lookup,Easy
108,markdown-latex,0.018261444568634034,0.004503160715103149,0,1,0,Multi-Item Lookup,Easy
109,html-latex,0.206911039352417,0.192865289747715,0,1,0,Multi-Item Lookup,Easy
109,html-markdown,0.054656040668487546,0.01957269012928009,0,1,0,Multi-Item Lookup,Easy
109,markdown-latex,0.17377718389034272,0.1687871590256691,0,1,0,Multi-Item Lookup,Easy
110,html-latex,0.05456211566925049,0.025724783539772034,0,1,0,Multi-Item Lookup,Easy
110,html-markdown,0.056560635566711426,0.02118183672428131,0,1,0,Multi-Item Lookup,Easy
110,markdown-latex,0.02877415418624878,0.009242266416549683,0,1,0,Multi-Item Lookup,Easy
111,html-latex,0.04750319123268128,0.025711268186569214,0,1,0,Multi-Item Lookup,Easy
111,html-markdown,0.047160220146179196,0.020669713616371155,0,1,0,Multi-Item Lookup,Easy
111,markdown-latex,0.017625170946121215,0.00708654522895813,0,1,0,Multi-Item Lookup,Easy
112,html-latex,0.06191078424453735,0.03202924132347107,0,1,0,Multi-Item Lookup,Easy
112,html-markdown,0.061866098642349245,0.026935666799545288,0,1,0,Multi-Item Lookup,Easy
112,markdown-latex,0.02550241947174072,0.007976114749908447,0,1,0,Multi-Item Lookup,Easy
113,html-latex,0.04721894860267639,0.020097166299819946,0,1,0,Multi-Item Lookup,Easy
113,html-markdown,0.04932578206062317,0.01600530743598938,0,1,0,Multi-Item Lookup,Easy
113,markdown-latex,0.021101468801498414,0.005251437425613403,0,1,0,Multi-Item Lookup,Easy
114,html-latex,0.06757041811943054,0.03699567914009094,1,0,0,Multi-Item Lookup,Easy
114,html-markdown,0.06770333647727966,0.02939872443675995,1,0,0,Multi-Item Lookup,Easy
114,markdown-latex,0.05322466492652893,0.041967734694480896,1,0,0,Multi-Item Lookup,Easy
115,html-latex,0.0410358726978302,0.020006835460662842,0,1,0,Multi-Item Lookup,Easy
115,html-markdown,0.04313456416130066,0.01679861545562744,0,1,0,Multi-Item Lookup,Easy
115,markdown-latex,0.016915369033813476,0.005119293928146362,0,1,0,Multi-Item Lookup,Easy
116,html-latex,0.05434889793395996,0.024888306856155396,0,1,0,Multi-Item Lookup,Easy
116,html-markdown,0.05746025443077087,0.021937578916549683,0,1,0,Multi-Item Lookup,Easy
116,markdown-latex,0.024678623676300047,0.01073351502418518,0,1,0,Multi-Item Lookup,Easy
117,html-latex,0.0583652138710022,0.0272991806268692,0,1,0,Multi-Item Lookup,Easy
117,html-markdown,0.06418700814247132,0.03054797649383545,0,1,0,Multi-Item Lookup,Easy
117,markdown-latex,0.031360518932342527,0.013950437307357788,0,1,0,Multi-Item Lookup,Easy
118,html-latex,0.0696866750717163,0.025957614183425903,0,1,0,Multi-Item Lookup,Easy
118,html-markdown,0.06942113041877747,0.022122740745544434,0,1,0,Multi-Item Lookup,Easy
118,markdown-latex,0.04086214303970337,0.008559763431549072,0,1,0,Multi-Item Lookup,Easy
119,html-latex,0.06646097898483276,0.024092718958854675,0,1,0,Multi-Item Lookup,Easy
119,html-markdown,0.0658661425113678,0.02039174735546112,0,1,0,Multi-Item Lookup,Easy
119,markdown-latex,0.032081705331802365,0.005913496017456055,0,1,0,Multi-Item Lookup,Easy
120,html-latex,0.051318252086639406,0.02359914779663086,0,1,0,Multi-Item Lookup,Easy
120,html-markdown,0.05422391891479492,0.019417449831962585,0,1,0,Multi-Item Lookup,Easy
120,markdown-latex,0.02600909471511841,0.010461971163749695,0,1,0,Multi-Item Lookup,Easy
121,html-latex,0.06608496308326721,0.02492658793926239,0,1,0,Multi-Item Lookup,Easy
121,html-markdown,0.0656764805316925,0.021427392959594727,0,1,0,Multi-Item Lookup,Easy
121,markdown-latex,0.03154272437095642,0.006185457110404968,0,1,0,Multi-Item Lookup,Easy
122,html-latex,0.047550427913665774,0.03142555058002472,0,1,0,Multi-Item Lookup,Easy
122,html-markdown,0.04617823958396912,0.020416826009750366,0,1,0,Multi-Item Lookup,Easy
122,markdown-latex,0.02285352349281311,0.00792647898197174,0,1,0,Multi-Item Lookup,Easy
123,html-latex,0.07402560114860535,0.028765574097633362,0,1,0,Multi-Item Lookup,Easy
123,html-markdown,0.07402307987213134,0.024444743990898132,0,1,0,Multi-Item Lookup,Easy
123,markdown-latex,0.04688063859939575,0.007219180464744568,0,1,0,Multi-Item Lookup,Easy
124,html-latex,0.058583736419677734,0.022762537002563477,0,1,0,Multi-Item Lookup,Easy
124,html-markdown,0.060338521003723146,0.01891389489173889,0,1,0,Multi-Item Lookup,Easy
124,markdown-latex,0.028926992416381837,0.007402092218399048,0,1,0,Multi-Item Lookup,Easy
125,html-latex,0.0712945818901062,0.03154115378856659,0,1,0,Multi-Item Lookup,Easy
125,html-markdown,0.07026410698890687,0.02262265980243683,0,1,0,Multi-Item Lookup,Easy
125,markdown-latex,0.04204421639442444,0.010225623846054077,0,1,0,Multi-Item Lookup,Easy
126,html-latex,0.08683844804763793,0.03489844501018524,0,1,0,Multi-Item Lookup,Easy
126,html-markdown,0.08235288858413696,0.026449814438819885,0,1,0,Multi-Item Lookup,Easy
126,markdown-latex,0.0546529233455658,0.0125160813331604,0,1,0,Multi-Item Lookup,Easy
127,html-latex,0.04545732140541077,0.022623062133789062,0,1,0,Multi-Item Lookup,Easy
127,html-markdown,0.04874118566513062,0.01716037094593048,0,1,0,Multi-Item Lookup,Easy
127,markdown-latex,0.019892555475234986,0.008414804935455322,0,1,0,Multi-Item Lookup,Easy
128,html-latex,0.0478705108165741,0.021557092666625977,0,1,0,Multi-Item Lookup,Easy
128,html-markdown,0.05077927112579346,0.018240272998809814,0,1,0,Multi-Item Lookup,Easy
128,markdown-latex,0.02150638699531555,0.006192713975906372,0,1,0,Multi-Item Lookup,Easy
129,html-latex,0.06867818236351013,0.02626502513885498,0,1,0,Multi-Item Lookup,Easy
129,html-markdown,0.06904677152633668,0.021699339151382446,0,1,0,Multi-Item Lookup,Easy
129,markdown-latex,0.03747868537902832,0.006990686058998108,0,1,0,Multi-Item Lookup,Easy
130,html-latex,0.04861066937446594,0.023173734545707703,0,1,0,Multi-Item Lookup,Easy
130,html-markdown,0.051224148273468016,0.019109144806861877,0,1,0,Multi-Item Lookup,Easy
130,markdown-latex,0.022376883029937743,0.007569238543510437,0,1,0,Multi-Item Lookup,Easy
131,html-latex,0.08114777803421021,0.030435457825660706,0,1,0,Multi-Item Lookup,Easy
131,html-markdown,0.08439992666244507,0.025928199291229248,0,1,0,Multi-Item Lookup,Easy
131,markdown-latex,0.056723833084106445,0.010443612933158875,0,1,0,Multi-Item Lookup,Easy
132,html-latex,0.06098812222480774,0.030064433813095093,0,1,0,Multi-Item Lookup,Easy
132,html-markdown,0.0615592896938324,0.026184946298599243,0,1,0,Multi-Item Lookup,Easy
132,markdown-latex,0.026439589262008668,0.008458912372589111,0,1,0,Multi-Item Lookup,Easy
133,html-latex,0.06175295114517212,0.0238964706659317,0,1,0,Multi-Item Lookup,Easy
133,html-markdown,0.061770015954971315,0.019430115818977356,0,1,0,Multi-Item Lookup,Easy
133,markdown-latex,0.03090105652809143,0.006687521934509277,0,1,0,Multi-Item Lookup,Easy
134,html-latex,0.037268543243408205,0.022253021597862244,0,1,0,Multi-Item Lookup,Easy
134,html-markdown,0.04276953339576721,0.015518471598625183,0,1,0,Multi-Item Lookup,Easy
134,markdown-latex,0.02805965542793274,0.007058590650558472,0,1,0,Multi-Item Lookup,Easy
135,html-latex,0.06896318197250366,0.027543753385543823,0,1,0,Multi-Item Lookup,Easy
135,html-markdown,0.06791203618049621,0.023408830165863037,0,1,0,Multi-Item Lookup,Easy
135,markdown-latex,0.03360832333564758,0.006166994571685791,0,1,0,Multi-Item Lookup,Easy
136,html-latex,0.07670173048973083,0.024882003664970398,0,1,0,Multi-Item Lookup,Easy
136,html-markdown,0.0790327548980713,0.036962926387786865,0,1,0,Multi-Item Lookup,Easy
136,markdown-latex,0.053217601776123044,0.020815208554267883,0,1,0,Multi-Item Lookup,Easy
137,html-latex,0.05585039854049682,0.020441219210624695,0,1,0,Multi-Item Lookup,Easy
137,html-markdown,0.05765398144721985,0.015903964638710022,0,1,0,Multi-Item Lookup,Easy
137,markdown-latex,0.03194248080253601,0.006348535418510437,0,1,0,Multi-Item Lookup,Easy
138,html-latex,0.06652318239212036,0.023809731006622314,0,1,0,Multi-Item Lookup,Easy
138,html-markdown,0.07054027318954467,0.020687535405158997,0,1,0,Multi-Item Lookup,Easy
138,markdown-latex,0.04720513224601745,0.010146915912628174,0,1,0,Multi-Item Lookup,Easy
139,html-latex,0.22387567907571793,0.20900007337331772,0,1,0,Multi-Item Lookup,Easy
139,html-markdown,0.2254168063402176,0.20459958910942078,0,1,0,Multi-Item Lookup,Easy
139,markdown-latex,0.04022592306137085,0.011269062757492065,0,1,0,Multi-Item Lookup,Easy
140,html-latex,0.06159384250640869,0.027663245797157288,0,1,0,Multi-Item Lookup,Easy
140,html-markdown,0.05989319682121277,0.020477294921875,0,1,0,Multi-Item Lookup,Easy
140,markdown-latex,0.028887128829956053,0.007706686854362488,0,1,0,Multi-Item Lookup,Easy
141,html-latex,0.04826322793960571,0.01888290047645569,0,1,0,Multi-Item Lookup,Easy
141,html-markdown,0.050054031610488894,0.018023431301116943,0,1,0,Multi-Item Lookup,Easy
141,markdown-latex,0.02260428071022034,0.006567060947418213,0,1,0,Multi-Item Lookup,Easy
142,html-latex,0.21979254484176636,0.1648682951927185,0,1,0,Multi-Item Lookup,Easy
142,html-markdown,0.07682996988296509,0.024750396609306335,0,1,0,Multi-Item Lookup,Easy
142,markdown-latex,0.18311270475387573,0.12889821827411652,0,1,0,Multi-Item Lookup,Easy
143,html-latex,0.06065109968185425,0.0273420512676239,0,1,0,Multi-Item Lookup,Easy
143,html-markdown,0.06517758965492249,0.025534331798553467,0,1,0,Multi-Item Lookup,Easy
143,markdown-latex,0.03273766040802002,0.007901400327682495,0,1,0,Multi-Item Lookup,Easy
144,html-latex,0.05554982423782349,0.02658557891845703,0,1,0,Multi-Item Lookup,Easy
144,html-markdown,0.056929516792297366,0.02214410901069641,0,1,0,Multi-Item Lookup,Easy
144,markdown-latex,0.026190847158432007,0.008012637495994568,0,1,0,Multi-Item Lookup,Easy
145,html-latex,0.014561200141906738,0.01014755666255951,0,1,0,Multi-Item Lookup,Easy
145,html-markdown,0.015742194652557374,0.009613066911697388,0,1,0,Multi-Item Lookup,Easy
145,markdown-latex,0.007902508974075318,0.003590896725654602,0,1,0,Multi-Item Lookup,Easy
146,html-latex,0.22905606031417847,0.19582268595695496,0,1,0,Multi-Item Lookup,Easy
146,html-markdown,0.22284525632858276,0.18225375562906265,0,1,0,Multi-Item Lookup,Easy
146,markdown-latex,0.05817795991897583,0.015965715050697327,0,1,0,Multi-Item Lookup,Easy
147,html-latex,0.07293692231178284,0.028878584504127502,0,1,0,Multi-Item Lookup,Easy
147,html-markdown,0.07459778189659119,0.023613199591636658,0,1,0,Multi-Item Lookup,Easy
147,markdown-latex,0.04745575189590454,0.011511623859405518,0,1,0,Multi-Item Lookup,Easy
148,html-latex,0.06841728091239929,0.022564411163330078,0,1,0,Multi-Item Lookup,Easy
148,html-markdown,0.07497107982635498,0.02137213945388794,0,1,0,Multi-Item Lookup,Easy
148,markdown-latex,0.05128911733627319,0.007852047681808472,0,1,0,Multi-Item Lookup,Easy
149,html-latex,0.0726577877998352,0.02636963129043579,0,1,0,Multi-Item Lookup,Easy
149,html-markdown,0.07932943105697632,0.02308480441570282,0,1,0,Multi-Item Lookup,Easy
149,markdown-latex,0.0556125819683075,0.011123061180114746,0,1,0,Multi-Item Lookup,Easy
150,html-latex,0.07372692227363586,0.02911439538002014,0,1,0,Aggregation / Counting / Arithmetic,Easy
150,html-markdown,0.07307439446449279,0.024951592087745667,0,1,0,Aggregation / Counting / Arithmetic,Easy
150,markdown-latex,0.04309436082839966,0.007927417755126953,0,1,0,Aggregation / Counting / Arithmetic,Easy
151,html-latex,0.24497383534908296,0.2267354354262352,1,0,0,Aggregation / Counting / Arithmetic,Easy
151,html-markdown,0.2391434133052826,0.21292098611593246,1,0,0,Aggregation / Counting / Arithmetic,Easy
151,markdown-latex,0.04983199834823608,0.009388655424118042,1,0,0,Aggregation / Counting / Arithmetic,Easy
152,html-latex,0.0831745982170105,0.07293082773685455,1,0,0,Aggregation / Counting / Arithmetic,Easy
152,html-markdown,0.07393009066581727,0.0418267548084259,1,0,0,Aggregation / Counting / Arithmetic,Easy
152,markdown-latex,0.04527636766433716,0.03300000727176666,1,0,0,Aggregation / Counting / Arithmetic,Easy
153,html-latex,0.058202600479125975,0.024877429008483887,0,1,0,Aggregation / Counting / Arithmetic,Easy
153,html-markdown,0.05984609127044678,0.01922309398651123,0,1,0,Aggregation / Counting / Arithmetic,Easy
153,markdown-latex,0.033428770303726194,0.011402830481529236,0,1,0,Aggregation / Counting / Arithmetic,Easy
154,html-latex,0.08523406982421874,0.03561250865459442,0,1,0,Aggregation / Counting / Arithmetic,Easy
154,html-markdown,0.08389333486557007,0.0286615788936615,0,1,0,Aggregation / Counting / Arithmetic,Easy
154,markdown-latex,0.05640174746513367,0.01292458176612854,0,1,0,Aggregation / Counting / Arithmetic,Easy
155,html-latex,0.04956888556480408,0.02179160714149475,0,1,0,Aggregation / Counting / Arithmetic,Easy
155,html-markdown,0.050777268409729,0.021891355514526367,0,1,0,Aggregation / Counting / Arithmetic,Easy
155,markdown-latex,0.018619000911712646,0.006329938769340515,0,1,0,Aggregation / Counting / Arithmetic,Easy
156,html-latex,0.056683015823364255,0.022373422980308533,0,1,0,Aggregation / Counting / Arithmetic,Easy
156,html-markdown,0.05927231311798096,0.02208341658115387,0,1,0,Aggregation / Counting / Arithmetic,Easy
156,markdown-latex,0.028604942560195922,0.009608715772628784,0,1,0,Aggregation / Counting / Arithmetic,Easy
157,html-latex,0.0852524220943451,0.08298105001449585,1,0,0,Aggregation / Counting / Arithmetic,Easy
157,html-markdown,0.08643414974212646,0.0804520696401596,1,0,0,Aggregation / Counting / Arithmetic,Easy
157,markdown-latex,0.030249583721160888,0.006093472242355347,1,0,0,Aggregation / Counting / Arithmetic,Easy
158,html-latex,0.06517180800437927,0.030537232756614685,0,0,1,Aggregation / Counting / Arithmetic,Easy
158,html-markdown,0.06511719822883606,0.027590736746788025,0,0,1,Aggregation / Counting / Arithmetic,Easy
158,markdown-latex,0.032849693298339845,0.013299956917762756,0,0,1,Aggregation / Counting / Arithmetic,Easy
159,html-latex,0.06315357685089111,0.03805887699127197,1,0,0,Aggregation / Counting / Arithmetic,Easy
159,html-markdown,0.06383253931999207,0.03210523724555969,1,0,0,Aggregation / Counting / Arithmetic,Easy
159,markdown-latex,0.02986863851547241,0.007735520601272583,1,0,0,Aggregation / Counting / Arithmetic,Easy
160,html-latex,0.09934187829494476,0.0741337239742279,1,0,0,Aggregation / Counting / Arithmetic,Easy
160,html-markdown,0.09818263649940491,0.06311655044555664,1,0,0,Aggregation / Counting / Arithmetic,Easy
160,markdown-latex,0.05571281909942627,0.008544400334358215,1,0,0,Aggregation / Counting / Arithmetic,Easy
161,html-latex,0.07457894086837769,0.03633993864059448,0,1,0,Aggregation / Counting / Arithmetic,Easy
161,html-markdown,0.07110098600387574,0.021474257111549377,0,1,0,Aggregation / Counting / Arithmetic,Easy
161,markdown-latex,0.04676274061203003,0.019334375858306885,0,1,0,Aggregation / Counting / Arithmetic,Easy
162,html-latex,0.06507973670959473,0.03525371849536896,0,0,1,Aggregation / Counting / Arithmetic,Easy
162,html-markdown,0.06513388156890869,0.02974747121334076,0,0,1,Aggregation / Counting / Arithmetic,Easy
162,markdown-latex,0.02754914164543152,0.0072524696588516235,0,0,1,Aggregation / Counting / Arithmetic,Easy
163,html-latex,0.044493889808654784,0.03550270199775696,0,0,1,Aggregation / Counting / Arithmetic,Easy
163,html-markdown,0.048742151260375975,0.03258638083934784,0,0,1,Aggregation / Counting / Arithmetic,Easy
163,markdown-latex,0.017200100421905517,0.00436006486415863,0,0,1,Aggregation / Counting / Arithmetic,Easy
164,html-latex,0.05880471467971802,0.022440120577812195,0,1,0,Aggregation / Counting / Arithmetic,Easy
164,html-markdown,0.0592967689037323,0.021724924445152283,0,1,0,Aggregation / Counting / Arithmetic,Easy
164,markdown-latex,0.03652978539466858,0.009948208928108215,0,1,0,Aggregation / Counting / Arithmetic,Easy
165,html-latex,0.05899597406387329,0.02295774221420288,0,1,0,Aggregation / Counting / Arithmetic,Easy
165,html-markdown,0.0599723756313324,0.02008458971977234,0,1,0,Aggregation / Counting / Arithmetic,Easy
165,markdown-latex,0.02553974986076355,0.006702035665512085,0,1,0,Aggregation / Counting / Arithmetic,Easy
166,html-latex,0.06069217324256897,0.024895042181015015,0,1,0,Aggregation / Counting / Arithmetic,Easy
166,html-markdown,0.06325127482414246,0.020962178707122803,0,1,0,Aggregation / Counting / Arithmetic,Easy
166,markdown-latex,0.03068101406097412,0.008022904396057129,0,1,0,Aggregation / Counting / Arithmetic,Easy
167,html-latex,0.0518967866897583,0.02457776665687561,0,0,1,Aggregation / Counting / Arithmetic,Easy
167,html-markdown,0.05051335096359253,0.018212169408798218,0,0,1,Aggregation / Counting / Arithmetic,Easy
167,markdown-latex,0.02032918930053711,0.007157757878303528,0,0,1,Aggregation / Counting / Arithmetic,Easy
168,html-latex,0.07024551033973694,0.03124178946018219,0,0,1,Aggregation / Counting / Arithmetic,Easy
168,html-markdown,0.0741534948348999,0.01901431381702423,0,0,1,Aggregation / Counting / Arithmetic,Easy
168,markdown-latex,0.05453890562057495,0.013870030641555786,0,0,1,Aggregation / Counting / Arithmetic,Easy
